timestamp,0,1,2,3,4,5,6,7,8
3763233827.629,-68060.862536,1.228984,-110.940972,-0.000373,-68.331964,-2.074488,119.42913,5.036649,2.186292
3763233827.658,-68148.700143,1.231275,-110.976018,-0.000373,-64.423092,-2.130323,119.499221,5.028434,2.13937
3763233827.685,-68954.023311,1.241544,-110.976018,-0.000373,-73.775896,-2.103709,119.551804,5.036491,2.107852
3763233827.713,-68188.260979,1.228826,-110.888404,-0.000373,-76.149709,-2.027419,119.446639,5.037439,2.106905
3763233827.742,-67440.608764,1.219426,-111.011063,-0.000373,-64.707948,-2.108526,119.394057,5.032384,2.091027
3763233827.774,-68874.228457,1.241307,-110.976018,-0.000294,-70.262659,-2.100155,119.481712,5.030172,2.194902
3763233827.802,-68253.306565,1.22306,-110.976018,-0.000373,-73.902501,-2.071092,119.516758,5.036807,2.111328
3763233827.83,-67466.088452,1.219584,-110.870882,-0.000373,-77.020103,-2.0012,119.534294,5.037439,2.115436
3763233827.858,-68866.180641,1.241228,-110.976018,-0.000294,-66.527869,-2.130402,119.604386,5.029066,2.102639
3763233827.892,-68305.607245,1.231591,-110.976018,-0.000373,-68.743426,-2.099681,119.446639,5.028592,2.172073
3763233827.921,-67465.41527,1.219268,-110.976018,-0.000373,-73.411912,-2.059404,119.534294,5.03499,2.124757
3763233827.949,-68095.726281,1.229221,-110.905927,-0.000294,-78.270312,-2.022997,119.604386,5.03815,2.131471
3763233827.978,-68353.889078,1.232381,-110.940972,-0.000373,-67.255837,-2.091389,119.376547,5.034359,2.113856
3763233828.007,-67604.217317,1.220453,-110.99354,-0.000373,-66.053105,-2.103077,119.744596,5.032384,2.137475
3763233828.035,-68165.463896,1.229774,-110.958495,-0.000373,-76.118058,-2.039897,119.534294,5.043048,2.113619
3763233828.062,-68359.922409,1.232144,-110.940972,-0.000373,-72.588996,-2.048111,119.56934,5.036965,2.114251
3763233828.091,-68323.7123,1.231986,-110.99354,-0.000294,-65.056106,-2.131429,119.481712,5.032305,2.108326
3763233828.12,-68127.244363,1.229458,-110.976018,-0.000373,-71.686945,-2.092337,119.56934,5.035386,2.132972
3763233828.15,-67473.463086,1.219268,-110.870882,-0.000373,-77.811374,-2.00965,119.58685,5.03973,2.123651
3763233828.176,-68337.793447,1.238305,-110.940972,-0.000373,-67.176709,-2.09976,119.534294,5.031831,2.114014
3763233828.206,-68415.578877,1.230722,-111.046108,-0.000452,-67.05011,-2.120215,119.56934,5.032068,2.112039
3763233828.235,-67456.031213,1.219742,-110.976018,-0.000373,-76.149709,-2.023234,119.744596,5.042021,2.128153
3763233828.267,-68715.980053,1.240517,-110.940972,-0.000373,-75.168536,-2.066196,119.70955,5.043601,2.170888
3763233828.298,-68933.23565,1.241307,-110.870882,-0.000373,-73.934153,-2.080806,119.779642,5.038071,2.149165
3763233828.327,-67483.520325,1.219584,-110.940972,-0.000373,-64.866204,-2.098102,119.604386,5.033411,2.125942
3763233828.359,-68791.082878,1.241149,-110.958495,-0.000373,-67.746427,-2.119978,119.70955,5.027881,2.162831
3763233828.39,-68833.994439,1.234593,-111.011063,-0.000373,-69.851204,-2.112633,119.604386,5.033016,2.127126
3763233828.419,-67376.23636,1.218952,-110.958495,-0.000373,-74.582993,-2.053876,119.674504,5.035701,2.155722
3763233828.456,-68304.939124,1.238937,-110.976018,-0.000373,-76.371263,-2.064458,119.797178,5.03815,2.181157
3763233828.485,-68235.20151,1.231591,-110.976018,-0.000373,-74.092409,-2.079069,119.674504,5.036097,2.187634
3763233828.516,-67846.284482,1.228431,-110.92345,-0.000373,-76.260483,-2.032869,119.832224,5.040757,2.161409
3763233828.546,-68118.528426,1.229853,-110.870882,-0.000373,-73.253661,-2.042187,119.70955,5.037755,2.15114
3763233828.579,-68292.19928,1.232223,-110.958495,-0.000294,-66.55952,-2.088625,119.814715,5.036097,2.158092
3763233828.609,-68209.721821,1.230248,-110.958495,-0.000373,-65.277666,-2.119346,119.779642,5.029461,2.157855
3763233828.639,-68044.098783,1.222349,-111.011063,-0.000373,-67.572345,-2.093205,119.884806,5.031831,2.144189
3763233828.666,-68337.125326,1.232381,-110.92345,-0.000373,-77.479041,-2.031052,119.797178,5.042337,2.113066
3763233828.7,-68974.14285,1.242097,-110.905927,-0.000373,-75.121059,-2.067854,119.884806,5.038387,2.164253
3763233828.728,-67594.160078,1.220611,-110.958495,-0.000373,-68.933328,-2.059246,119.84976,5.038071,2.144189
3763233828.756,-68127.912483,1.231512,-110.99354,-0.000373,-64.628819,-2.129455,119.84976,5.031199,2.119227
3763233828.787,-68981.517484,1.242176,-110.976018,-0.000373,-72.57317,-2.109237,119.832224,5.035069,2.13471
3763233828.816,-67620.312949,1.220374,-110.870882,-0.000373,-77.020103,-2.013757,119.884806,5.037597,2.106905
3763233828.844,-67431.887766,1.219505,-110.940972,-0.000373,-66.686126,-2.069829,119.84976,5.033174,2.141977
3763233828.872,-68966.095034,1.241781,-111.028586,-0.000294,-67.69895,-2.127638,119.84976,5.032068,2.11591
3763233828.901,-68392.776732,1.228589,-110.940972,-0.000452,-76.624467,-2.036422,119.902343,5.040994,2.109353
3763233828.928,-67480.83772,1.219347,-110.940972,-0.000452,-69.819553,-2.041161,119.744596,5.037202,2.126021
3763233828.96,-68844.724861,1.241228,-110.940972,-0.000373,-67.667299,-2.097786,119.972435,5.03586,2.170809
3763233828.989,-68310.304335,1.232381,-111.028586,-0.000373,-65.609998,-2.131508,119.902343,5.032068,2.111723
3763233829.017,-67495.592049,1.22543,-110.92345,-0.000373,-76.339611,-2.029157,119.954925,5.041942,2.113856
3763233829.046,-68121.211031,1.229774,-110.958495,-0.000373,-68.34779,-2.070224,119.989971,5.034753,2.116778
3763233829.074,-68312.98694,1.232223,-111.011063,-0.000373,-65.673295,-2.123216,120.025017,5.030646,2.121755
3763233829.108,-68088.351647,1.229537,-111.028586,-0.000373,-69.313137,-2.094311,120.060089,5.03349,2.168439
3763233829.138,-68113.163216,1.229695,-110.976018,-0.000294,-76.276309,-2.052454,119.797178,5.037123,2.135974
3763233829.172,-68215.755152,1.231433,-110.940972,-0.000373,-76.640293,-2.040608,119.902343,5.042574,2.170888
3763233829.2,-68831.316896,1.232776,-110.976018,-0.000294,-73.585994,-2.072988,119.937389,5.043048,2.196482
3763233829.229,-67793.31062,1.221164,-110.92345,-0.000373,-71.908504,-2.044083,120.112671,5.039414,2.132498
3763233829.263,-68191.616766,1.23167,-110.940972,-0.000373,-67.192535,-2.086413,120.025017,5.034516,2.172073
3763233829.298,-68822.595898,1.241386,-110.888404,-0.000373,-71.829376,-2.079937,120.112671,5.037913,2.207146
3763233829.331,-67321.248013,1.218952,-110.888404,-0.000452,-71.243838,-2.056482,120.147717,5.039414,2.220416
3763233829.366,-68813.879961,1.241149,-110.888404,-0.000294,-71.70277,-2.080096,120.042553,5.038861,2.177287
3763233829.399,-68439.049142,1.232697,-110.888404,-0.000373,-71.243838,-2.08207,120.147717,5.037676,2.201063
3763233829.429,-67484.861628,1.219821,-110.940972,-0.000373,-64.597174,-2.094153,119.919879,5.033331,2.142846
3763233829.462,-68807.84663,1.241149,-110.940972,-0.000373,-67.762253,-2.103314,120.147717,5.032779,2.186371
3763233829.493,-68253.974685,1.23167,-110.940972,-0.000294,-67.113406,-2.104578,120.095135,5.029619,2.170888
3763233829.526,-67866.404022,1.228194,-110.940972,-0.000373,-67.920503,-2.091705,120.252882,5.028276,2.182105
3763233829.56,-68815.894446,1.24107,-110.958495,-0.000294,-69.518871,-2.108131,120.095135,5.028197,2.183211
3763233829.59,-68256.657291,1.231828,-111.028586,-0.000373,-69.123235,-2.103709,120.095135,5.03191,2.145848
3763233829.619,-68127.244363,1.229537,-110.976018,-0.000373,-76.545345,-2.04124,120.305464,5.040599,2.129022
3763233829.647,-68186.924738,1.223534,-110.888404,-0.000373,-73.98163,-2.023234,120.305464,5.037676,2.124204
3763233829.677,-68365.955741,1.232539,-110.976018,-0.000373,-65.182712,-2.122347,120.025017,5.029303,2.11354
3763233829.71,-68093.716858,1.229221,-110.940972,-0.000294,-69.075759,-2.086334,120.112671,5.028118,2.193243
3763233829.738,-67496.26017,1.219742,-111.028586,-0.000373,-69.186532,-2.077173,120.2003,5.033095,2.137869
3763233829.768,-68274.094225,1.232223,-110.958495,-0.000373,-77.795548,-2.023707,120.147717,5.041389,2.131076
3763233829.797,-69006.997173,1.242018,-110.940972,-0.000373,-72.921328,-2.067302,120.165227,5.037676,2.120807
3763233829.829,-67409.090682,1.21911,-110.940972,-0.000373,-66.068931,-2.076147,120.305464,5.034832,2.164174
3763233829.858,-68246.600052,1.238779,-110.976018,-0.000294,-65.863203,-2.127164,120.252882,5.031673,2.141187
3763233829.889,-69019.737017,1.242097,-110.976018,-0.000294,-73.570169,-2.103393,120.287928,5.034832,2.121913
3763233829.917,-67509.005075,1.219821,-110.888404,-0.000373,-76.482042,-2.02118,120.375556,5.038466,2.127522
3763233829.949,-67920.046004,1.22851,-110.853359,-0.000373,-73.142882,-2.037923,120.35802,5.03894,2.165043
3763233829.984,-68762.920584,1.23404,-110.940972,-0.000294,-71.576171,-2.084123,120.182763,5.041626,2.23029
3763233830.021,-67337.343645,1.218557,-110.958495,-0.000373,-70.547521,-2.070698,120.287928,5.039809,2.218678
3763233830.055,-68494.700548,1.239174,-110.958495,-0.000373,-71.449566,-2.108605,120.217809,5.03586,2.211648
3763233830.081,-68343.158657,1.231986,-110.870882,-0.000373,-76.561171,-2.034606,120.287928,5.038782,2.123256
3763233830.109,-67576.728205,1.226693,-110.940972,-0.000373,-65.435916,-2.112475,120.287928,5.029382,2.108721
3763233830.138,-68099.082069,1.2293,-111.028586,-0.000294,-69.328963,-2.096996,120.463184,5.031752,2.130681
3763233830.167,-68292.8674,1.231749,-110.92345,-0.000373,-77.700594,-2.029947,120.375556,5.041705,2.124994
3763233830.197,-68758.896676,1.240754,-110.92345,-0.000294,-73.380267,-2.065959,120.375556,5.038387,2.133683
3763233830.229,-68051.473417,1.229142,-110.958495,-0.000373,-67.493216,-2.084281,120.34051,5.037597,2.149402
3763233830.26,-68142.666812,1.231354,-110.958495,-0.000373,-65.071932,-2.123926,120.287928,5.027723,2.149323
3763233830.288,-68961.397944,1.24186,-111.011063,-0.000294,-69.661296,-2.123926,120.252882,5.033095,2.134868
3763233830.322,-67804.714223,1.221006,-110.976018,-0.000294,-71.607822,-2.078121,120.463184,5.033885,2.166386
3763233830.354,-67814.771462,1.229379,-110.958495,-0.000373,-73.823373,-2.067223,120.410602,5.034753,2.195534
3763233830.391,-68878.252365,1.241228,-110.976018,-0.000294,-73.459389,-2.093126,120.393092,5.032858,2.189688
3763233830.425,-67285.711086,1.218715,-110.976018,-0.000294,-69.961978,-2.061063,120.550812,5.029856,2.236768
3763233830.456,-68607.354785,1.240122,-111.011063,-0.000373,-71.370438,-2.090204,120.375556,5.03191,2.171678
3763233830.492,-68380.71007,1.232381,-110.99354,-0.000373,-70.689946,-2.083333,120.410602,5.031357,2.200589
3763233830.522,-67413.787772,1.219189,-110.99354,-0.000373,-74.677947,-2.048584,120.48072,5.035227,2.136527
3763233830.548,-68097.067584,1.229616,-110.870882,-0.000373,-78.333615,-2.009176,120.48072,5.039256,2.127205
3763233830.575,-68518.838934,1.232934,-110.958495,-0.000294,-65.831552,-2.12132,120.393092,5.027881,2.098452
3763233830.607,-67701.449105,1.220453,-111.028586,-0.000373,-69.10741,-2.08594,120.568348,5.032937,2.140476
3763233830.642,-67984.418408,1.228826,-111.028586,-0.000294,-70.89568,-2.075989,120.550812,5.031831,2.196877
3763233830.67,-68231.850784,1.231117,-110.958495,-0.000373,-74.155706,-2.070066,120.533302,5.035149,2.159987
3763233830.705,-68435.693355,1.230643,-110.976018,-0.000373,-76.466217,-2.056008,120.49823,5.037123,2.169703
3763233830.738,-68021.969821,1.228826,-110.976018,-0.000373,-72.145883,-2.080174,120.533302,5.033964,2.203828
3763233830.769,-68204.356611,1.231196,-110.958495,-0.000373,-76.671944,-2.050559,120.568348,5.038229,2.174601
3763233830.802,-68853.440797,1.232855,-110.976018,-0.000373,-75.959802,-2.052928,120.550812,5.041863,2.175312
3763233830.834,-67345.391461,1.218478,-110.940972,-0.000452,-73.095405,-2.045425,120.655976,5.042021,2.190162
3763233830.869,-68605.340301,1.239806,-110.976018,-0.000373,-72.73142,-2.097786,120.655976,5.038387,2.217257
3763233830.901,-68917.813201,1.233329,-110.940972,-0.000294,-74.74125,-2.066749,120.638467,5.042179,2.169861
3763233830.93,-67411.773288,1.21911,-110.940972,-0.000373,-69.914501,-2.048347,120.638467,5.036965,2.130286
3763233830.956,-68750.18074,1.240201,-110.99354,-0.000373,-65.293491,-2.139564,120.568348,5.031199,2.114014
3763233830.992,-68670.385886,1.233487,-110.958495,-0.000294,-68.759251,-2.103077,120.62093,5.02954,2.190557
3763233831.027,-67313.205259,1.218794,-110.940972,-0.000373,-69.518871,-2.062958,120.796187,5.028118,2.208094
3763233831.056,-68705.254694,1.240517,-111.028586,-0.000373,-70.705772,-2.09826,120.691022,5.031989,2.147111
3763233831.088,-68239.225418,1.231907,-110.976018,-0.000373,-72.430739,-2.084439,120.708559,5.032463,2.159908
3763233831.12,-67791.301197,1.227483,-110.976018,-0.000373,-76.213012,-2.049532,120.62093,5.037439,2.165912
3763233831.151,-68141.32551,1.23791,-110.958495,-0.000294,-76.671944,-2.048111,120.655976,5.041705,2.169466
3763233831.183,-68302.924639,1.23167,-110.905927,-0.000294,-74.8995,-2.054271,120.708559,5.038466,2.165517
3763233831.218,-68041.416178,1.228826,-110.92345,-0.000294,-72.652298,-2.066038,120.796187,5.040757,2.204855
3763233831.251,-67478.828297,1.223218,-110.940972,-0.000373,-72.494042,-2.059799,120.901351,5.040362,2.1919
3763233831.288,-68199.664582,1.237831,-110.958495,-0.000373,-71.987632,-2.085466,120.761141,5.04289,2.211569
3763233831.316,-68112.490034,1.229142,-110.905927,-0.000373,-73.364441,-2.063669,120.866305,5.038861,2.173337
3763233831.344,-67474.804389,1.219505,-110.940972,-0.000373,-64.992804,-2.096285,120.708559,5.030409,2.122703
3763233831.372,-68701.898906,1.240438,-111.011063,-0.000373,-68.99663,-2.118793,120.743605,5.031594,2.114014
3763233831.405,-68444.409291,1.23088,-110.976018,-0.000373,-73.443563,-2.084439,120.761141,5.034753,2.155801
3763233831.439,-67285.711086,1.21832,-111.028586,-0.000373,-69.86703,-2.071487,120.936397,5.033648,2.218047
3763233831.469,-68903.063933,1.241307,-110.958495,-0.000294,-78.191184,-2.043767,120.848769,5.042179,2.143478
3763233831.501,-68347.182565,1.22543,-110.940972,-0.000452,-74.994454,-2.047084,120.778677,5.0421,2.169466
3763233831.534,-67392.32693,1.219189,-110.905927,-0.000373,-73.775896,-2.03587,120.848769,5.039651,2.187951
3763233831.564,-68913.789293,1.241228,-110.905927,-0.000373,-71.845201,-2.072514,120.848769,5.037834,2.155406
3763233831.589,-68380.71007,1.232381,-111.028586,-0.000294,-63.647646,-2.14904,120.778677,5.031989,2.091817
3763233831.621,-67520.403617,1.226377,-111.011063,-0.000373,-69.313137,-2.092573,120.866305,5.031436,2.167728
3763233831.653,-68162.78129,1.231433,-110.905927,-0.000294,-78.064579,-2.029947,120.883815,5.038703,2.120886
3763233831.686,-68180.886345,1.231196,-110.958495,-0.000294,-71.465391,-2.098023,121.076607,5.035938,2.224998
3763233831.718,-68064.881382,1.229221,-110.958495,-0.000373,-75.121059,-2.048979,120.901351,5.043048,2.175312
3763233831.75,-67763.138903,1.221006,-110.888404,-0.000294,-74.282311,-2.042503,120.831259,5.039414,2.163226
3763233831.784,-68182.227648,1.231275,-110.940972,-0.000373,-71.81355,-2.073067,120.848769,5.043443,2.227763
3763233831.813,-68157.41608,1.229616,-110.940972,-0.000373,-70.452567,-2.060668,120.883815,5.037755,2.133762
3763233831.849,-67317.229167,1.218557,-110.888404,-0.000373,-71.085582,-2.043372,120.918887,5.038545,2.208488
3763233831.876,-68703.913391,1.240438,-110.958495,-0.000373,-64.644645,-2.135141,120.97147,5.029856,2.128706
3763233831.905,-68361.931833,1.230327,-111.011063,-0.000373,-68.379441,-2.115002,120.988979,5.032779,2.117332
3763233831.941,-67315.214682,1.218794,-110.976018,-0.000373,-69.313137,-2.065643,121.094144,5.031199,2.225472
3763233831.974,-68856.796584,1.240833,-111.011063,-0.000294,-70.927331,-2.095338,120.848769,5.031515,2.173732
3763233832.011,-67378.918965,1.219268,-110.958495,-0.000373,-70.215188,-2.059009,121.094144,5.028276,2.219152
3763233832.046,-67773.196142,1.22772,-110.940972,-0.000373,-71.892678,-2.034053,120.988979,5.035623,2.230369
3763233832.077,-68897.025541,1.241544,-110.958495,-0.000294,-68.664297,-2.095891,121.146726,5.032621,2.1825
3763233832.108,-67638.418003,1.220374,-111.028586,-0.000373,-66.543695,-2.101814,121.076607,5.03349,2.128232
3763233832.141,-67975.02929,1.228747,-110.99354,-0.000294,-69.851204,-2.07978,120.97147,5.031278,2.202485
3763233832.17,-68584.55264,1.233013,-110.99354,-0.000373,-76.624467,-2.054903,120.988979,5.037597,2.128706
3763233832.198,-68235.20151,1.231433,-110.870882,-0.000373,-76.766898,-2.027498,121.059098,5.039098,2.13234
3763233832.226,-68096.399463,1.229379,-110.976018,-0.000373,-66.227187,-2.113818,121.199308,5.028671,2.110617
3763233832.26,-68194.299372,1.231354,-110.958495,-0.000373,-69.48722,-2.09052,121.164262,5.028592,2.182737
3763233832.292,-68201.674005,1.237673,-110.958495,-0.000294,-70.341787,-2.09131,120.988979,5.029382,2.18329
3763233832.32,-68131.26827,1.229537,-110.958495,-0.000373,-73.063753,-2.081122,121.076607,5.035386,2.123256
3763233832.348,-67484.861628,1.219663,-110.888404,-0.000373,-77.06758,-1.993934,121.094144,5.037597,2.104219
3763233832.374,-68303.597822,1.234435,-110.976018,-0.000373,-66.100582,-2.118477,121.094144,5.027802,2.113777
3763233832.404,-68696.533696,1.232302,-110.976018,-0.000373,-74.567167,-2.07362,121.094144,5.037834,2.096004
3763233832.434,-67383.610994,1.219347,-110.92345,-0.000294,-75.247659,-2.029315,121.146726,5.042495,2.165359
3763233832.463,-68483.302006,1.239648,-110.940972,-0.000294,-70.468393,-2.06975,121.12919,5.036965,2.126179
3763233832.494,-68970.118942,1.241939,-110.976018,-0.000373,-64.929507,-2.148093,121.12919,5.031199,2.119148
3763233832.523,-67402.384169,1.219031,-110.958495,-0.000452,-70.151886,-2.082544,121.216844,5.0327,2.140318
3763233832.557,-68628.810566,1.24028,-111.011063,-0.000373,-70.89568,-2.094785,121.339518,5.032779,2.21781
3763233832.586,-68976.152273,1.241781,-110.976018,-0.000373,-76.972626,-2.055455,121.234354,5.041705,2.124994
3763233832.614,-67488.217415,1.219742,-110.958495,-0.000373,-71.623648,-2.033974,121.12919,5.036965,2.110617
3763233832.646,-68031.353878,1.229142,-110.940972,-0.000373,-68.474395,-2.065485,121.304472,5.036175,2.184396
3763233832.674,-68550.357015,1.233645,-110.99354,-0.000373,-65.040281,-2.128744,121.199308,5.030962,2.129733
3763233832.702,-68107.129884,1.222665,-110.99354,-0.000373,-74.946977,-2.042424,121.339518,5.042179,2.111723
3763233832.731,-68075.611803,1.229221,-110.888404,-0.000294,-75.184356,-2.034606,121.146726,5.03736,2.140792
3763233832.765,-68224.471089,1.231591,-110.888404,-0.000373,-71.845201,-2.060273,121.321982,5.037597,2.18171
3763233832.792,-68354.557199,1.232381,-110.976018,-0.000373,-64.011631,-2.133167,121.146726,5.030567,2.117647
3763233832.829,-68059.521233,1.229537,-110.958495,-0.000294,-68.838374,-2.082938,121.374564,5.030014,2.204776
3763233832.861,-68157.41608,1.230801,-110.958495,-0.000373,-70.579172,-2.052138,121.339518,5.036491,2.21386
3763233832.894,-68935.250135,1.24186,-110.92345,-0.000294,-67.065935,-2.123847,121.181772,5.028197,2.157538
3763233832.922,-68117.187124,1.224561,-111.028586,-0.000294,-68.474395,-2.099128,121.286936,5.031831,2.128548
3763233832.952,-67441.950066,1.222665,-110.905927,-0.000373,-78.254487,-2.009887,121.479729,5.038545,2.119938
3763233832.984,-68886.300181,1.241307,-110.92345,-0.000294,-74.709598,-2.070539,121.339518,5.039335,2.189767
3763233833.012,-67712.179526,1.221006,-110.958495,-0.000373,-66.306316,-2.079227,121.339518,5.034675,2.120886
3763233833.04,-67467.429755,1.219821,-111.011063,-0.000373,-65.166886,-2.103472,121.304472,5.032937,2.125547
3763233833.07,-68987.550815,1.241939,-110.976018,-0.000294,-76.260483,-2.073936,121.444683,5.038466,2.131471
3763233833.101,-68323.7123,1.224403,-110.940972,-0.000294,-75.738248,-2.041556,121.409637,5.04052,2.156275
3763233833.133,-67386.293599,1.22464,-110.888404,-0.000373,-74.329788,-2.040055,121.339518,5.038782,2.172468
3763233833.165,-68901.049448,1.241781,-110.870882,-0.000294,-72.873851,-2.075199,121.549847,5.037123,2.177998
3763233833.195,-68300.915216,1.232065,-110.940972,-0.000373,-63.821729,-2.139484,121.392101,5.028513,2.116936
3763233833.229,-68031.353878,1.229379,-110.958495,-0.000373,-68.680123,-2.085624,121.444683,5.031989,2.199562
3763233833.261,-68595.283062,1.233487,-110.940972,-0.000373,-68.61682,-2.096127,121.392101,5.02954,2.18803
3763233833.292,-68294.881885,1.232144,-111.028586,-0.000294,-68.331964,-2.107895,121.462192,5.031989,2.139449
3763233833.327,-68028.003152,1.229458,-110.940972,-0.000373,-70.40509,-2.072751,121.444683,5.02875,2.232739
3763233833.359,-68143.334933,1.231196,-111.028586,-0.000373,-69.550516,-2.092416,121.392101,5.033568,2.152483
3763233833.389,-68715.311933,1.240517,-110.976018,-0.000294,-72.319965,-2.095811,121.374564,5.032147,2.167254
3763233833.42,-68133.277694,1.229616,-110.958495,-0.000373,-76.719421,-2.045662,121.479729,5.039967,2.148928
3763233833.452,-67395.682718,1.226535,-110.905927,-0.000373,-76.165535,-2.030815,121.584893,5.041073,2.169308
3763233833.479,-68970.118942,1.242097,-110.940972,-0.000294,-72.209186,-2.071013,121.584893,5.037676,2.140081
3763233833.514,-68166.805198,1.223139,-110.940972,-0.000373,-64.723773,-2.108052,121.392101,5.032305,2.157064
3763233833.547,-67352.092912,1.21911,-110.940972,-0.000373,-70.246834,-2.031842,121.549847,5.036807,2.22563
