frame_no,timestamp,size_px-darkorange,position_px_x-darkorange,position_px_y-darkorange,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,size_px-green,position_px_x-green,position_px_y-green,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange,size_px-yellowneon,position_px_x-yellowneon,position_px_y-yellowneon,rx-yellowneon,ry-yellowneon,vx-yellowneon,vy-yellowneon,ax-yellowneon,ay-yellowneon
13,613.5,15,778,189,51.56277193276213,12.52617467261188,0.0,-0.26712792707535954,0.0,7.8915192636738505,14,930,613,61.63673251602671,40.62722261540255,-0.4147074379697207,-0.4147074379697207,4.942877687362585,4.942877687362585,,,,,,,,,,,,,,,,,,
14,645.5,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,15,930,613,61.63673251602671,40.62722261540255,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
15,690.9,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,14,930,614,61.63673251602671,40.693498671871396,0.0,0.17656702208349534,0.0,-7.830023152261431,,,,,,,,,,,,,,,,,,
16,781.3,15,778,190,51.56277193276213,12.592450729080726,0.0,0.14757951089437227,0.0,-2.9486415763111338,14,930,613,61.63673251602671,40.62722261540255,0.4147074379697207,0.4147074379697207,4.942877687362585,4.942877687362585,,,,,,,,,,,,,,,,,,
17,814.0,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,14,930,613,61.63673251602671,40.62722261540255,0.4164938229958806,0.4164938229958806,4.943546860485229,4.943546860485229,,,,,,,,,,,,,,,,,,
18,845.5,15,778,190,51.56277193276213,12.592450729080726,0.37290219390108154,0.0,4.824090477374923,0.0,14,930,613,61.63673251602671,40.62722261540255,0.0,-0.17398179038091735,0.0,3.2951096663052515,,,,,,,,,,,,,,,,,,
19,881.4,15,778,190,51.56277193276213,12.592450729080726,0.1098918620687185,0.0,2.195641599774595,0.0,14,931,614,61.703008572495555,40.693498671871396,0.3318739696161191,0.3318739696161191,-6.597892040081897,-6.597892040081897,,,,,,,,,,,,,,,,,,
20,913.9,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,14,931,614,61.703008572495555,40.693498671871396,0.3773814488892712,0.4635565083730043,-5.726577373130065,-4.001350957039312,,,,,,,,,,,,,,,,,,
21,951.1,15,779,190,51.629047989230976,12.592450729080726,0.37484507702240405,0.0,-4.787293448561996,0.0,14,930,613,61.63673251602671,40.62722261540255,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
22,1082.1,15,779,190,51.629047989230976,12.592450729080726,0.16445146892014595,0.0,-1.6519484572591245,0.0,14,930,613,61.63673251602671,40.62722261540255,0.0026537377929165833,0.0026537377929165833,3.317172241146146,3.317172241146146,,,,,,,,,,,,,,,,,,
23,1145.6,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,14,930,614,61.63673251602671,40.693498671871396,0.04583555970561372,0.0,2.8647224816008667,0.0,,,,,,,,,,,,,,,,,,
24,1213.3,15,778,190,51.56277193276213,12.592450729080726,-0.09867456613977205,0.0,1.1753968569359379,0.0,14,930,613,61.63673251602671,40.62722261540255,0.0,0.2406407696664431,0.0,1.8355512560369425,,,,,,,,,,,,,,,,,,
25,1281.2,15,779,190,51.629047989230976,12.592450729080726,0.0,0.0,0.0,0.0,14,931,614,61.703008572495555,40.693498671871396,0.1328901340102285,0.1328901340102285,-2.008921149058633,-2.008921149058633,,,,,,,,,,,,,,,,,,
26,1345.3,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,14,931,614,61.703008572495555,40.693498671871396,-0.06285719811728419,0.0,-3.953282900458132,0.0,,,,,,,,,,,,,,,,,,
27,1381.2,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,14,930,614,61.63673251602671,40.693498671871396,0.1512333498385284,0.21458836510505275,1.8014693250569183,-2.1458836510505273,,,,,,,,,,,,,,,,,,
28,1413.5,15,779,190,51.629047989230976,12.592450729080726,-0.10396546157673646,0.0,-1.571662306526629,0.0,14,931,614,61.703008572495555,40.693498671871396,-0.10396546157673646,0.0,-1.571662306526629,0.0,,,,,,,,,,,,,,,,,,
29,1513.2,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,14,930,614,61.63673251602671,40.693498671871396,-0.19754381748922112,0.0,2.3489157846518554,0.0,,,,,,,,,,,,,,,,,,
30,1581.2,15,778,190,51.56277193276213,12.592450729080726,0.0,-0.22145725899208518,0.0,-2.2145725899208513,14,931,614,61.703008572495555,40.693498671871396,-0.07200411490985205,0.0,-4.033843972540722,0.0,,,,,,,,,,,,,,,,,,
31,1645.2,15,778,190,51.56277193276213,12.592450729080726,-0.10584662769202255,0.0,1.5554243599121618,0.0,14,930,614,61.63673251602671,40.693498671871396,-0.10584662769202255,0.0,1.5554243599121618,0.0,,,,,,,,,,,,,,,,,,
32,1681.4,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,14,930,614,61.63673251602671,40.693498671871396,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
33,1745.5,15,778,189,51.56277193276213,12.52617467261188,0.0,0.2587140689681535,0.0,8.059628316764904,14,930,614,61.63673251602671,40.693498671871396,-0.15271852558673454,0.0,3.0513191925421514,0.0,,,,,,,,,,,,,,,,,,
34,1781.3,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,14,930,614,61.63673251602671,40.693498671871396,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
35,1820.4,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,14,930,614,61.63673251602671,40.693498671871396,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
36,1845.6,15,778,190,51.56277193276213,12.592450729080726,0.0,0.33088379121551076,0.0,-6.617675824310214,14,930,614,61.63673251602671,40.693498671871396,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
37,1885.9,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,14,930,614,61.63673251602671,40.693498671871396,0.0,0.0,0.0,0.0,,,,,,,,,,7,1098,807,72.77111000279282,53.48477757035866,,,,
38,1914.6,15,778,190,51.56277193276213,12.592450729080726,0.1436894816062569,-0.14368948160626077,3.0507320935511086,-3.0507320935511903,14,930,614,61.63673251602671,40.693498671871396,0.0,0.0,0.0,0.0,,,,,,,,,,11,1083,807,71.77696915576014,53.48477757035866,,,,
39,1945.6,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,14,930,614,61.63673251602671,40.693498671871396,0.14720161795674316,0.0,2.944032359134863,0.0,,,,,,,,,,11,1062,807,70.38517196991437,53.48477757035866,,,,
40,1981.3,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,14,930,614,61.63673251602671,40.693498671871396,0.0,-0.14832938398453616,0.0,-3.109630691499715,,,,,,,,,,11,1041,804,68.9933747840686,53.28594940095212,-37.50643117146568,-9.328037414994887,43.867305918453745,-151.86341081443982
41,2081.2,15,779,189,51.629047989230976,12.52617467261188,-0.25194979449940696,0.25194979449941374,-7.800303235275769,7.800303235275977,14,930,614,61.63673251602671,40.693498671871396,0.0,0.0,0.0,0.0,,,,,,,,,,11,982,776,65.0830874524067,51.43021981982444,-28.960630142679527,-19.5948455432899,134.67865332805653,-87.18566780694569
42,2113.6,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,14,931,614,61.703008572495555,40.693498671871396,-0.23252006566253075,0.0,-7.464528592697647,0.0,,,,,,,,,,12,968,764,64.15522266184286,50.63490714219829,-24.32773677261827,-20.021642090693792,151.8487478933986,-36.40628139712194
43,2145.5,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,14,930,613,61.63673251602671,40.62722261540255,0.0,-0.1529641920893251,0.0,3.053177486812882,,,,,,,,,,11,957,750,63.42618604068555,49.70704235163444,-21.885972123638588,-20.993992719741154,146.39407103437313,9.768949124473115
44,2183.2,15,778,190,51.56277193276213,12.592450729080726,-0.32166597004874803,-0.012995305189969646,6.43331940097496,-12.995305189969766,14,930,614,61.63673251602671,40.693498671871396,0.0,0.0,0.0,0.0,,,,,,,,,,12,948,739,62.82970153246594,48.978005730477136,-17.629868486432304,-21.27215659848836,87.49314385326146,54.29721574423067
45,2219.3,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,14,930,614,61.63673251602671,40.693498671871396,-0.30181894708177426,0.0,6.153291479750756,0.0,,,,,,,,,,12,942,729,62.43204519365286,48.31524516578868,-14.855201648041012,-19.323549427755736,27.385596942499888,49.6152248775014
46,2245.7,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,14,930,613,61.63673251602671,40.62722261540255,0.0,0.0,0.0,0.0,,,,,,,,,,11,935,719,61.96811279837094,47.65248460110022,-12.228956616323115,-16.49451872477763,46.3607295108463,80.04091105443969
47,2283.2,15,778,189,51.56277193276213,12.52617467261188,0.0,0.00941039341342393,0.0,13.443419162037642,14,930,614,61.63673251602671,40.693498671871396,0.0,0.0,0.0,0.0,,,,,,,,,,12,928,711,61.504180403089016,47.12227614934945,-10.98079596726129,-14.62851409846379,45.488306530158866,78.57563425626086
48,2317.4,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,14,930,614,61.63673251602671,40.693498671871396,0.0,0.0,0.0,0.0,,,,,,,,,,12,922,704,61.106524064275945,46.65834375406753,-10.513699149453277,-12.534351265985086,61.12617672901368,88.79860105054465
49,2355.1,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,14,930,613,61.63673251602671,40.62722261540255,0.0,0.38580014322330497,0.0,7.053019071724034,,,,,,,,,,12,919,699,60.907695894869406,46.3269634717233,-8.695022513430848,-9.807827747924442,18.245012772376025,42.20206841271168
50,2381.8,15,778,190,51.56277193276213,12.592450729080726,0.3285501196251179,0.010072491879645479,6.6643026293127114,-13.429989172864788,14,930,614,61.63673251602671,40.693498671871396,0.0,-0.3285501196251179,0.0,-6.6643026293127114,,,,,,,,,,12,915,695,60.64259166899402,46.06185924584792,-7.687595145813313,-8.703462980327641,21.310898773045256,41.607958403701126
51,2413.7,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,14,930,614,61.63673251602671,40.693498671871396,0.08336632655048055,0.0,1.7313878826683444,0.0,,,,,,,,,,11,911,692,60.37748744311864,45.86303107644138,-6.688418183125851,-7.425295068078936,18.318910837495864,17.308485094962357
52,2448.0,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,14,930,614,61.63673251602671,40.693498671871396,0.0,0.5111667501184846,0.0,-4.354060903905317,,,,,,,,,,12,908,688,60.1786592737121,45.597926850566,-6.743112425748651,-6.903152164955098,23.776732925841355,20.331313351967385
53,2481.9,15,779,189,51.629047989230976,12.52617467261188,0.3758088054496744,-0.37580880544968454,-5.720073142308586,5.72007314230874,14,930,613,61.63673251602671,40.62722261540255,0.0,-0.4622309859181053,0.0,3.993356249832443,,,,,,,,,,12,905,685,59.97983110430556,45.39909868115946,-5.745798205270831,-5.832220385739271,17.4862428961353,15.759526003658973
54,2646.4,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,14,931,614,61.703008572495555,40.693498671871396,-0.3806089470043114,-0.4659758002911446,-5.719142704798052,-4.004948863696983,,,,,,,,,,12,895,673,59.317070539617106,44.60378600353331,-3.229772853754045,-3.019897613323359,11.407306002829044,20.55483638982985
55,2682.8,15,778,190,51.56277193276213,12.592450729080726,0.4727611288241782,-0.4727611288241909,4.026926139899301,-4.026926139899408,14,930,614,61.63673251602671,40.693498671871396,0.4727611288241782,0.0,4.026926139899301,0.0,,,,,,,,,,12,894,672,59.250794483148255,44.537509947064464,-3.06056522549513,-2.7548784838421425,7.590790074614502,15.003215447972574
56,2713.4,15,778,190,51.56277193276213,12.592450729080726,-0.10411248521222534,0.10411248521222814,1.573884886050273,-1.5738848860503152,14,930,613,61.63673251602671,40.62722261540255,0.3187756322162809,0.3187756322162809,2.754001142257286,2.754001142257286,,,,,,,,,,12,892,671,59.11824237021057,44.47123389059561,-1.991013572191559,-1.7763504251874802,14.952501234139188,19.280387262447213
57,2746.0,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,14,930,613,61.63673251602671,40.62722261540255,-0.1763000657413054,-0.1763000657413054,9.82173068196685,9.82173068196685,,,,,,,,,,12,891,670,59.051966313741715,44.40495783412677,-1.7412821413364237,-1.1505493242466294,18.48206573246458,16.982277848658736
58,2781.5,15,779,189,51.629047989230976,12.52617467261188,0.169017936338868,-0.16901793633887255,-10.181803393907629,10.1818033939079,14,931,614,61.703008572495555,40.693498671871396,0.169017936338868,0.0,-10.181803393907629,0.0,,,,,,,,,,11,890,669,58.98569025727287,44.338681777657925,-1.5363316959573838,-0.9371837843175804,23.295401000111944,21.829503893963913
59,2845.7,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,14,931,614,61.703008572495555,40.693498671871396,0.012191329392795715,0.2535617795241028,-7.388684480480808,-3.73984925551773,,,,,,,,,,11,890,670,58.98569025727287,44.40495783412677,-0.9898644593108469,-0.4949322296554099,0.18202806110970524,0.09101403055465193
60,2881.5,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,14,931,614,61.703008572495555,40.693498671871396,0.08475332604099683,0.2677592739043534,-5.968544087394122,-3.2673492849829557,,,,,,,,,,11,890,670,58.98569025727287,44.40495783412677,-2.2808247004013342,-0.7320237914534459,-26.44579354154075,-10.804779209644956
61,2913.4,15,778,190,51.56277193276213,12.592450729080726,-0.2815518092598602,0.2815518092598677,3.349813316595602,-3.3498133165956916,14,930,614,61.63673251602671,40.693498671871396,-0.2815518092598602,0.0,3.349813316595602,0.0,,,,,,,,,,11,890,670,58.98569025727287,44.40495783412677,-2.7735274553212843,-0.7585209864856306,-42.05500311328707,-19.120439484078393
62,2981.3,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,14,930,614,61.63673251602671,40.693498671871396,-0.2411856230649998,0.0,3.6515612878879633,0.0,,,,,,,,,,11,888,669,58.85313814433518,44.338681777657925,-5.819214589096327,-2.0201334040537757,-71.41138100779801,-22.58660657330335
63,3045.4,15,778,190,51.56277193276213,12.592450729080726,0.4093593712642253,-0.40935937126423627,4.995233328422514,-4.995233328422648,14,930,614,61.63673251602671,40.693498671871396,-0.15360814883414137,0.0,3.0599232835486303,0.0,,,,,,,,,,12,879,666,58.256653636115566,44.139853608251386,-9.467517691196104,-3.4799481941862465,-61.25027712099453,-22.726940164763818
64,3081.5,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,14,930,614,61.63673251602671,40.693498671871396,0.0,0.0,0.0,0.0,,,,,,,,,,12,874,664,57.92527335377134,44.00730149531369,-11.289375652990454,-4.3778759815501,-59.26383326588216,-23.94148788135255
65,3113.4,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,14,930,614,61.63673251602671,40.693498671871396,0.0,0.0,0.0,0.0,,,,,,,,,,12,867,662,57.461340958489416,43.874749382376,-14.791660479257326,-5.515219230330811,-64.43185729895457,-30.329151583805487
66,3145.8,15,779,189,51.629047989230976,12.52617467261188,0.41300577984378717,-0.41300577984379816,-4.922595707315706,4.922595707315838,14,930,614,61.63673251602671,40.693498671871396,0.0,0.0,0.0,0.0,,,,,,,,,,13,860,659,56.99740856320749,43.67592121296946,-16.058866987538078,-6.054586254101493,-70.05150169059847,-28.560670590519923
67,3187.2,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,14,930,614,61.63673251602671,40.693498671871396,0.0,0.0,0.0,0.0,,,,,,,,,,13,851,655,56.40092405498788,43.41081698709408,-18.4964432016416,-7.1769548633511375,-77.1045214862685,-29.021215653198883
68,3245.6,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,14,930,614,61.63673251602671,40.693498671871396,0.10069052369609341,0.0,1.523305956067981,0.0,,,,,,,,,,12,829,647,54.94285081267327,42.88060853534331,-23.290271383646722,-9.050441644081886,-64.14016848605911,-23.15378962271611
69,3414.0,15,778,190,51.56277193276213,12.592450729080726,-0.06696737200155659,0.06696737200155839,1.3433775727493824,-1.3433775727494184,14,930,614,61.63673251602671,40.693498671871396,0.4846078966702776,0.0,3.6137799900841,0.0,,,,,,,,,,13,757,619,50.170974746916364,41.02487895421563,-35.0048973230374,-13.340068606808755,-71.23134943169336,-25.768056871875785
70,3447.4,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,14,930,614,61.63673251602671,40.693498671871396,0.0,0.0,0.0,0.0,,,,,,,,,,12,739,612,48.978005730477136,40.56094655893371,-37.63983897717437,-14.245922479410739,-70.03918163081639,-25.313662256559713
71,3481.8,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,14,931,614,61.703008572495555,40.693498671871396,0.08328406616147616,0.0,-1.6706934034398457,0.0,,,,,,,,,,13,719,605,47.65248460110022,40.097014163651785,-39.077787324465795,-15.184079234525537,-69.53905201198543,-28.782176426764362
72,3513.7,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,14,931,614,61.703008572495555,40.693498671871396,0.26931296480339256,0.0,-7.932635193030646,0.0,,,,,,,,,,12,699,597,46.3269634717233,39.56680571190102,-41.57936438852111,-15.807085412066304,-60.65364686687683,-23.720745640813416
73,3545.8,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,14,930,614,61.63673251602671,40.693498671871396,0.0,0.0,0.0,0.0,,,,,,,,,,12,678,589,44.935166285877536,39.03659726015025,-43.880024338503475,-16.782338553490472,-56.793854168555775,-26.23950998083321
74,3581.5,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,14,931,614,61.703008572495555,40.693498671871396,-0.15264003092531161,0.0,-3.0619865782409605,0.0,,,,,,,,,,13,655,580,43.41081698709408,38.440112751930634,-46.155769136969646,-17.817332276123263,-72.44654101717911,-24.04135499946896
75,3681.3,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,13,930,614,61.63673251602671,40.693498671871396,-0.15060973851796308,0.0,2.921624413539539,0.0,,,,,,,,,,12,581,552,38.506388808399485,36.58438317080295,-50.80600090398017,-19.115457564930946,-49.449414176787315,-15.758635658287238
76,3713.4,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,14,930,614,61.63673251602671,40.693498671871396,0.0,0.0,0.0,0.0,,,,,,,,,,12,555,541,36.78321134020949,35.855346549645645,-54.32743499271073,-20.389900426589346,-67.8769173613637,-16.81015437595526
77,3745.6,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,13,930,614,61.63673251602671,40.693498671871396,-0.18273470011094292,0.0,2.6952020665330823,0.0,,,,,,,,,,12,526,531,34.861205702612956,35.192585984957184,-55.95481432210998,-21.264527151376065,-46.981188234988466,-17.971989001174595
78,3784.4,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,14,930,614,61.63673251602671,40.693498671871396,0.0,0.0,0.0,0.0,,,,,,,,,,12,498,521,33.00547612148527,34.52982542026873,-58.18179145544128,-22.030256991182718,-93.63090689908276,-40.784515190437624
79,3813.3,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,14,930,614,61.63673251602671,40.693498671871396,0.0,0.0,0.0,0.0,,,,,,,,,,12,468,509,31.01719442741989,33.73451274264258,-60.63064437715368,-22.734219586141325,-58.313460705562186,-30.12316213159188
80,3881.2,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,14,930,614,61.63673251602671,40.693498671871396,0.0,0.0,0.0,0.0,,,,,,,,,,12,405,485,26.8418028698826,32.14388738739027,-64.01600960954114,-24.238258589024653,-71.91549742033843,-25.888356686857644
81,3913.4,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,14,930,614,61.63673251602671,40.693498671871396,0.0,0.0,0.0,0.0,,,,,,,,,,12,373,473,24.72096906287953,31.348574709764122,-67.47980753869724,-25.896154683801907,-50.52438121341295,-19.151883144743685
82,3981.2,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,13,930,614,61.63673251602671,40.693498671871396,0.0,0.0,0.0,0.0,,,,,,,,,,12,302,445,20.01536905359147,29.492845128636436,-70.17357838631213,-26.731276619889247,-55.36055965368101,-17.489190861236253
83,4081.3,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,14,930,614,61.63673251602671,40.693498671871396,0.0,0.0,0.0,0.0,,,,,,,,,,11,190,404,12.592450729080726,26.775526813413755,,,,
84,4181.2,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,14,930,614,61.63673251602671,40.693498671871396,0.0,0.0,0.0,0.0,,,,,,,,,,10,73,358,4.838152122225752,23.72682821584684,,,,
85,4213.9,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,13,930,614,61.63673251602671,40.693498671871396,0.22987589767548977,0.0,1.9757275262182203,0.0,,,,,,,,,,11,33,344,2.1871098634719157,22.798963425283,,,,
86,4281.5,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,14,930,614,61.63673251602671,40.693498671871396,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
87,4345.6,15,778,190,51.56277193276213,12.592450729080726,0.09300937114888687,-0.09300937114888935,1.1315008655582306,-1.1315008655582608,14,930,614,61.63673251602671,40.693498671871396,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
88,4381.5,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,13,931,614,61.703008572495555,40.693498671871396,0.1470308581175395,0.0,-2.964331816885882,0.0,,,,,,,,,,,,,,,,,,
89,4582.3,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,13,930,614,61.63673251602671,40.693498671871396,0.0,-0.16158046191208333,0.0,-1.0743381776069363,,,,,,,,,,,,,,,,,,
90,4615.4,15,779,189,51.629047989230976,12.52617467261188,-0.03685779665186047,0.03685779665186146,-2.094192991583047,2.094192991583103,13,930,614,61.63673251602671,40.693498671871396,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
91,4648.3,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,13,930,614,61.63673251602671,40.693498671871396,-0.11585889331734937,0.0,0.9936440250201498,0.0,,,,,,,,,,,,,,,,,,
92,4814.0,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,13,930,613,61.63673251602671,40.62722261540255,0.0,0.3793797139154042,0.0,5.743826100157545,,,,,,,,,,,,,,,,,,
93,4850.0,15,778,190,51.56277193276213,12.592450729080726,-0.08197393723068214,0.08197393723068434,1.709571162266579,-1.7095711622666248,13,930,614,61.63673251602671,40.693498671871396,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
94,4881.5,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,13,930,614,61.63673251602671,40.693498671871396,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
95,4913.6,15,778,190,51.56277193276213,12.592450729080726,0.14725972203085858,0.0,2.957022530740121,0.0,13,930,614,61.63673251602671,40.693498671871396,0.14725972203085858,0.41747591450069205,2.957022530740121,-4.978842152661807,,,,,,,,,,,,,,,,,,
96,4945.9,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,13,930,614,61.63673251602671,40.693498671871396,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
97,5013.3,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,13,930,614,61.63673251602671,40.693498671871396,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
98,5081.3,15,779,190,51.629047989230976,12.592450729080726,0.06399138622669974,0.0,-3.9500855695494126,0.0,13,931,614,61.703008572495555,40.693498671871396,0.21501014913759325,0.0,-2.149026977886995,0.0,,,,,,,,,,,,,,,,,,
99,5145.4,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,13,930,614,61.63673251602671,40.693498671871396,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
100,5245.4,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,13,930,614,61.63673251602671,40.693498671871396,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
